Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Russian Federation,RUS,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.37950462,84.61264983,84.84550472,85.09058186,85.3394716,85.58783642,85.83567428,86.0829788,86.32975672,86.57570858,86.82143109,87.06662672,87.31515681,87.56649553,87.82094818,88.0777358,88.3368735,88.59811986,88.86099167,89.12524936,89.3906766,,
Rwanda,RWA,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.4409486,46.91962227,48.35939175,49.63410351,50.88290204,52.12604836,53.36361874,54.59544137,55.82161494,57.04213804,58.25698522,59.46618137,60.66965659,61.86752513,63.05800897,64.23988341,65.41229063,66.57384221,67.72336771,68.8599242,68.83344246,,
South Asia,SAS,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.34182842,20.70841052,23.18290395,25.6638083,28.15629479,30.6663792,33.1881261,35.7243765,38.27144466,40.82596943,43.38853942,45.95632131,48.52922906,51.10865448,53.6949066,56.28933629,58.89127548,61.4986097,64.11329725,66.71983994,69.32459436,,
Saudi Arabia,SAU,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.43539569,98.43539569,98.43539569,98.53693524,98.6384748,98.74001436,98.84155391,98.94309347,99.04463302,99.14617258,99.24771213,99.34925169,99.45079124,99.5523308,99.65387036,99.75540991,99.85694947,99.95848902,100,100,100,,
Sudan,SDN,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.59194255,20.60757197,20.62319942,20.63882775,20.65445722,21.851755,23.04947143,24.32960216,25.61760468,26.92019313,28.2380466,29.57154861,30.92075809,32.2863937,33.668519,35.06823567,36.48562577,36.57503214,36.67269614,36.77826091,36.89208291,,
Senegal,SEN,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.47144878,38.41744037,39.323354,40.28633844,41.29097525,42.29153813,43.28859631,44.28160372,45.2703897,46.25445302,47.23428564,48.20937582,49.17925053,50.14405442,51.10360838,52.05989935,53.01224707,53.96076061,54.90449848,55.84328428,56.77646012,,
Singapore,SGP,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,
Solomon Islands,SLB,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.43499712,20.62503916,20.81900188,21.01688203,21.21867987,22.13309494,23.0582501,23.99434085,24.94207799,25.9006182,26.87066873,27.84860078,28.83499128,29.82932509,30.83105858,31.84076856,32.75394007,33.52835448,34.22832548,34.49241301,34.75592548,,
Sierra Leone,SLE,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.24015047,10.53677337,10.83415272,11.13229064,11.42058385,11.72320341,12.03696175,12.3518137,12.66767372,12.98428962,13.30157701,13.61961459,13.93831551,14.25726371,14.5767002,14.89637314,15.21635487,15.53766011,15.86048135,16.18453117,16.50967615,,
El Salvador,SLV,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.41049181,83.49710024,83.58339424,83.58438858,83.57199197,83.5460225,83.50737182,83.46405441,83.45721699,83.43746748,83.40580497,83.36305989,83.30959128,83.24572399,83.17240388,83.09007631,82.99726197,82.8941281,82.78125746,82.6592314,82.44975254,,
San Marino,SMR,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,
Somalia,SOM,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.17331625,20.77613832,21.37847561,22.1313671,22.88429845,23.86521744,24.86311276,24.5603919,25.90049045,27.25764738,28.63190514,30.01958148,31.00427518,32.00098631,33.01001124,34.03125899,35.06461277,36.10926412,37.16507321,38.23090498,39.30661638,,
Serbia,SRB,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.43264946,95.42938535,95.42648881,95.4239345,95.42179776,95.6056111,95.78976362,95.97428539,96.15912291,96.34430839,96.5298024,96.71568697,96.89927109,97.08213107,97.26518815,97.44838885,97.63179326,97.8160395,97.89639382,97.89702613,97.89866471,,
Sub-Saharan Africa (excluding high income),SSA,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.58845763,22.91697759,23.36744541,23.83101009,24.2995902,24.8183121,25.33241155,25.83816867,26.37963731,26.93232113,27.48985229,27.8095316,28.37112972,28.94223012,29.53080859,30.13707183,30.71852891,31.30809496,31.72940657,32.25018272,32.66192142,,
South Sudan,SSD,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.868187022,7.802378214,8.783811644,9.813755402,10.89399652,12.02580994,13.21072473,14.45063554,15.74727802,15.84481734,,
Sub-Saharan Africa,SSF,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.59718546,22.92549844,23.37599916,23.83924241,24.30757156,24.82610817,25.34014997,25.84572929,26.38714809,26.93964488,27.49716696,27.81639722,28.37786316,28.94888236,29.53736789,30.14354207,30.72485939,31.31430308,31.73548837,32.25611339,32.66771669,,
Small states,SST,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.78098314,61.26244725,60.99101076,61.52680996,62.09451872,62.81655444,64.13743055,65.33152482,66.13129211,66.8561471,67.4729508,68.02245028,68.57577973,69.15811429,69.74490789,70.32337615,70.54909566,70.99391454,70.62096908,70.94641037,71.48968246,,
Sao Tome and Principe,STP,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.32894473,21.52651696,22.75905042,24.00019129,25.24460356,26.60423738,27.97360052,29.35186663,30.73822467,32.13130282,33.53090005,34.93598114,36.34609205,37.7562394,39.1667102,40.57700614,41.9869465,43.39640287,44.80527366,46.21350475,47.62107761,,
Suriname,SUR,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.02613017,78.34981361,78.67248062,78.99356451,79.31336202,79.94543214,80.57861282,81.21582757,81.85734831,82.50341408,83.1536007,83.80814755,84.467081,85.13041704,85.80110306,86.47885398,87.1630069,87.85308627,88.54872177,89.24914322,89.95421143,,
Slovak Republic,SVK,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.82495059,99.83239398,99.83485674,99.66091614,99.46972414,99.27787377,99.08535569,98.89217435,98.69834246,98.50383562,98.3065413,98.10826254,97.91150438,97.71412592,97.51612712,97.52082715,97.52625411,97.53239977,97.53177272,97.53184793,97.53262546,,
Slovenia,SVN,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.94936548,97.94936548,97.94936548,97.94936548,97.94936548,97.95876738,97.96816928,97.97757118,97.98697307,97.99637497,98.00577687,98.01517877,98.02458067,98.03398256,98.04338446,98.05278636,98.06218826,98.07159016,98.08099205,98.09039395,98.09979585,,
Sweden,SWE,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.91873585,98.94289624,98.96707046,98.99117097,99.01518622,99.03911816,99.06304979,99.08687401,99.11049611,99.13391823,99.15713644,99.18000931,99.20237552,99.2243482,99.24592852,99.26713116,99.27900746,99.28966239,99.28848273,99.28733736,99.2862251,,
Eswatini,SWZ,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.42575637,48.95199331,49.68679054,50.43960919,51.21012677,51.99888652,52.8055886,53.63489496,54.5029929,55.37449728,56.2492312,57.12703767,58.00843643,58.89569588,59.78872956,60.68739041,61.5908393,62.49857785,63.40990744,64.32418954,64.29217458,,
Sint Maarten (Dutch part),SXM,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.38442361,98.41493153,98.44543945,98.47594737,98.50645529,98.53696321,98.56747113,98.59797905,98.62848697,98.65899488,98.6895028,98.72001072,98.75051864,98.78102656,98.78102656,98.78102656,98.78102656,98.78102656,,,,,
Seychelles,SYC,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.13770987,94.56256666,94.98742344,95.41228022,95.83713701,96.26199379,96.68685057,97.11170736,97.53656414,97.96142093,98.38627771,98.81113449,99.23599128,99.57709979,100,100,100,100,100,100,100,,
Syrian Arab Republic,SYR,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.43768443,90.61801884,90.79653744,90.97306051,91.14777144,91.0882877,91.02442426,90.95633527,90.88388403,90.80703479,90.7259759,90.57767283,90.43993583,90.31297485,90.19673733,90.13175702,90.05918385,89.9790253,89.89132051,89.79611461,89.69347966,,
Turks and Caicos Islands,TCA,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.89318182,81.4,81.90681818,82.41363636,82.92045455,83.42727273,83.93409091,84.44090909,84.94772727,85.45454545,85.96136364,86.46818182,86.975,87.48181818,87.98863636,87.98863636,87.98863636,87.98863636,87.98863636,,,,
Chad,TCD,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.863647135,9.900921423,9.938444573,9.976560627,10.01510045,10.0540648,10.09345288,10.13347221,10.1737152,10.25719015,10.35163901,10.45771327,10.57634299,10.70797494,10.85331183,11.01336536,11.18890461,11.38071688,11.58993917,11.81708026,12.06370114,,
East Asia & Pacific (IDA & IBRD countries),TEA,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.06343897,56.99324585,58.8935375,60.78573491,62.65985992,64.51562228,66.34065026,68.17886164,69.99818846,71.79658378,73.5740181,75.32124233,77.047733,78.75550395,80.44503021,82.11272118,83.76153409,85.38682073,86.98968911,88.39185806,89.96176141,,
Europe & Central Asia (IDA & IBRD countries),TEC,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.76858571,87.3569434,87.73358985,88.11150501,88.50738053,88.92710043,89.38874689,89.85356599,90.31803294,90.77789737,91.24040602,91.70178203,92.15648945,92.60113237,93.00889288,93.40091373,93.75321492,94.07596517,94.35508072,94.60928298,94.83301074,,
Togo,TGO,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.561232171,9.843097268,10.12722296,10.4134185,10.70169939,11.14167285,11.59224763,12.05338989,12.52528238,13.00700878,13.49940929,14.00698043,14.52776484,15.05856877,15.59980009,16.15141449,16.71431724,17.28824398,17.87316737,18.46905629,18.60319806,,
Thailand,THA,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.4134373,92.68898717,92.96898851,93.25367209,93.54317222,93.83781676,94.13753606,94.4425781,94.75302481,95.06909558,95.39077552,95.72517684,96.06462166,96.40752741,96.75388237,97.10370657,97.45533132,97.79090683,98.12521791,98.42052549,98.71311912,,
Tajikistan,TJK,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.90724603,90.22557487,90.543897,90.86220029,91.23122178,91.60073147,91.97069356,92.34110327,92.71197653,93.08329745,93.45507385,93.82731,94.19984152,94.57240908,94.94472824,95.31654452,95.68754374,96.05746346,96.42603249,96.77255849,96.76531446,,
Turkmenistan,TKM,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.96776447,93.02537724,93.08242958,93.13898402,93.19504002,93.5692242,93.94447325,94.32091315,94.69888891,95.07841657,95.4597747,95.8431328,96.22862328,96.61642645,97.00677965,97.39979056,97.79566042,98.19457481,98.59667755,99.00213719,99.41113393,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.41884645,74.2295308,75.03139817,75.82484165,76.61191631,78.14811432,78.91498166,79.68573819,80.45070594,81.20244225,81.94919191,82.69990417,83.44203965,84.17521732,84.90388964,85.6271869,86.34246464,86.36015008,87.04784611,87.73246949,88.38918075,,
Timor-Leste,TLS,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.10158596,38.19917676,39.2968459,40.38106049,41.47693354,42.5733155,43.67064435,44.76800816,45.86518393,46.96255316,48.05923589,49.15500353,50.24989413,51.34364992,52.4360033,53.52642123,54.61515807,55.69136356,56.76669456,,
Middle East & North Africa (IDA & IBRD countries),TMN,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.33320693,79.80541046,80.33130804,80.89896373,81.46215877,82.07021626,82.69870657,83.3296497,83.91253601,84.47664026,85.04647176,85.60622628,86.12895445,86.67283322,87.23659699,87.79610258,88.35690017,88.88402193,89.35307252,89.74306144,90.00580658,,
Tonga,TON,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.99538491,88.99888411,89.00225922,89.00575818,89.00926073,89.63234957,90.25514816,90.87891865,91.50308052,92.12647428,92.74908678,93.27918197,93.4779841,93.43648132,93.38585432,93.32617551,93.25737804,93.17944513,93.0929125,92.9975705,92.89333236,,
South Asia (IDA & IBRD),TSA,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.34182842,20.70841052,23.18290395,25.6638083,28.15629479,30.6663792,33.1881261,35.7243765,38.27144466,40.82596943,43.38853942,45.95632131,48.52922906,51.10865448,53.6949066,56.28933629,58.89127548,61.4986097,64.11329725,66.71983994,69.32459436,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.59718546,22.92549844,23.37599916,23.83924241,24.30757156,24.82610817,25.34014997,25.84572929,26.38714809,26.93964488,27.49716696,27.81639722,28.37786316,28.94888236,29.53736789,30.14354207,30.72485939,31.31430308,31.73548837,32.25611339,32.66771669,,
Trinidad and Tobago,TTO,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.04467128,90.2962584,90.54819252,90.80047365,91.05310177,91.3060769,91.55939902,91.81306815,92.06708428,92.3214474,92.57615753,92.83121467,93.0866188,93.34236993,93.45693815,93.57150636,93.68607458,93.8006428,93.91521101,93.91521101,93.91521101,,
Tunisia,TUN,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.51507858,77.24806203,78.33010165,79.41239351,80.48797534,81.53564863,82.58656539,83.63972807,84.69518399,85.7526465,86.81155168,87.87215133,88.93386754,89.99604417,91.0590284,92.12339737,93.18816534,94.25250377,95.31562708,96.37657143,97.43445889,,
Turkiye,TUR,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.53613187,86.69597958,87.49077639,88.26961801,89.03290447,89.78012079,90.51211234,91.22863891,91.93025711,92.61660956,93.2882454,93.9452092,94.58795835,95.21547561,95.82869654,96.42790825,97.0135929,97.5860011,98.14568658,98.69299276,99.2249463,,
Tuvalu,TUV,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.77592846,79.80818203,79.87198441,79.95199182,80.03192102,80.70367568,81.35980907,82.00032092,82.62497282,83.2339598,83.82735029,84.405213,84.17299641,83.6288764,83.65901465,83.68822707,83.71648146,83.74384221,,,,
Tanzania,TZA,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.219946587,6.525429052,7.837418001,9.173626617,10.50710624,11.84772995,13.19603601,14.55234893,15.91737034,17.29100957,18.67426729,20.06715477,21.47044076,22.88406247,24.3078461,25.74211508,27.18676987,28.64230053,30.10877427,31.58598153,31.7607758,,
Uganda,UGA,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.66531682,16.84630867,17.02486591,17.2009591,17.37469304,17.54549825,17.71402449,17.87984309,18.04319216,18.20378767,18.36186364,18.5172692,18.67010675,18.81999014,18.96738682,19.11203559,19.25369088,19.39234767,19.52777728,19.66031989,19.78963715,,
Ukraine,UKR,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.15271932,94.32907969,94.5100721,94.69367943,94.93108402,95.16873466,95.40403789,95.63792388,95.87044468,96.10154936,96.32799929,96.55389847,96.77928739,97.00416198,97.2285182,97.39925366,97.56931625,97.73344749,97.74059161,97.74159541,97.74271759,,
Upper middle income,UMC,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.69576009,64.488227,66.04065476,67.58282742,69.11599151,70.65283696,72.17173299,73.66769376,75.15075975,76.61896143,78.06836562,79.49219323,80.89866033,82.29271277,83.66932809,85.02427555,86.35866519,87.54094529,88.85495928,90.00884056,91.25611232,,
Uruguay,URY,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.37709796,93.4011345,93.4243868,93.44702313,93.46887702,93.61163085,93.92380727,94.2330883,94.53965858,94.84358905,95.14509668,95.44424262,95.73860832,96.03107974,96.32263939,96.61331513,96.90314959,97.19214802,97.48035591,97.76780113,98.05452933,,
United States,USA,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.88303647,99.88278005,99.88253062,99.88227989,99.8820292,99.8817868,99.88154042,99.88129549,99.8810546,99.88081511,99.86076619,99.84103269,99.82162867,99.80256859,99.78386084,99.7655241,99.74755356,99.72996764,99.71277377,99.69599445,99.67961928,,
Uzbekistan,UZB,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.67819923,93.29388374,93.90266262,94.50442252,95.09907877,95.68663122,96.26712791,96.84050639,97.40676642,97.96588246,98.51791332,99.05966172,99.59751111,99.97483641,100,100,100,100,99.99999699,100,100,,
St. Vincent and the Grenadines,VCT,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.82977766,71.99796103,73.16614441,74.33432778,75.50251116,76.67069453,77.83887791,79.00706128,80.17524465,81.34342803,82.5116114,83.67979478,84.84797815,86.01616153,87.1843449,87.1843449,87.1843449,87.1843449,87.1843449,,,,
"Venezuela, RB",VEN,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.52921749,92.87647265,93.22634408,93.57886144,93.76129686,93.9429581,94.12461933,94.30628056,94.4879418,94.66960303,94.85126426,95.0329255,95.21458673,95.39624796,95.5779092,95.75957043,,
British Virgin Islands,VGB,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.7851984,96.79126349,96.79732858,96.80339367,96.80945876,96.81552385,96.82158894,96.82765403,96.83371912,96.83978421,96.8458493,96.85191439,96.85797948,96.85797948,96.85797948,96.85797948,96.85797948,,,,,,
Virgin Islands (U.S.),VIR,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.93510562,98.96236636,98.98962711,99.01688785,99.0441486,99.07140934,99.09867009,99.12593083,99.15319158,99.18045232,99.20771306,99.23497381,99.26223455,99.2894953,99.31675604,99.34401679,99.37127753,99.37127753,99.37127753,99.37127753,99.37127753,,
Vietnam,VNM,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.91688962,53.87481108,55.819878,57.75025922,59.66660351,61.64097344,63.60463279,65.5572956,67.49840034,69.42821322,71.34909419,73.25730636,75.15281942,77.03452679,78.90307591,80.75801041,82.59892171,84.32223318,86.02534939,87.70813691,89.24647713,,
Vanuatu,VUT,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.76328482,55.80262299,55.84223914,55.88241899,55.92288213,55.70330868,55.48496408,55.26772508,55.05173981,54.83702121,54.60453449,54.3609739,54.11783824,53.87497942,53.6323966,53.39009333,53.14822067,52.90662802,52.66691625,52.68610241,52.70704482,,
World,WLD,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.3648379,56.23553388,57.46227722,58.60305174,59.75434312,61.05248236,62.22951544,63.42444631,64.61918783,65.80295472,66.97501608,68.04139345,69.19758186,70.35570683,71.51273315,72.66471752,73.80447946,74.82814618,75.9313676,76.9086949,77.93335932,,
Samoa,WSM,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.49543567,94.49558496,94.49537576,94.49496952,94.49456664,94.65229419,94.81066145,94.96966461,95.12927888,95.28949533,95.45031957,95.61173164,95.77386334,95.93668844,96.10013528,96.26421437,96.42890313,96.59415938,96.75969164,96.76295103,96.76586368,,
Kosovo,XKX,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",YEM,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.23871661,45.54814101,45.86232313,46.5175397,47.1663646,47.62678749,48.07614926,48.51373294,48.93941154,49.35304639,49.75451074,50.14319118,50.51899943,50.88231435,51.23211023,51.56878998,52.09781326,52.61740725,53.12701573,53.62693817,54.11663604,,
South Africa,ZAF,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.75685944,59.80786467,60.86774201,61.92526548,62.97493217,64.01580626,65.04813012,66.07165911,67.08632138,68.0912245,69.08668367,70.07234949,71.04814234,72.01358167,72.96880358,73.9135389,74.84761764,75.77086841,76.68318836,77.58447964,78.47461071,,
Zambia,ZMB,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.12842129,22.57973178,23.12704733,23.66974198,24.20750962,24.73971191,25.26638056,25.78689153,26.30154839,26.80885559,27.30968417,27.80314294,28.29020724,28.77066323,29.24353938,29.70884126,30.16562949,30.61364855,31.05240715,31.48122511,31.89963255,,
Zimbabwe,ZWE,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.51700695,44.63278393,44.82097205,44.86259759,44.88169032,44.25558931,43.63137284,43.00931651,42.3891721,41.77119879,41.1551677,40.54131187,39.92942468,39.3197202,38.71708617,38.1206465,37.52919272,36.94167282,36.35716003,35.77433736,35.19236284,,
